trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
371,False,"{'a': 0.4, 'e': 0.6289999999999997}",25,20,7.702664441574717,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.4, 'e': 0.6279999999999997}",20,0,-66.8227873737734,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
373,False,"{'a': 0.4, 'e': 0.6269999999999997}",20,6,-29.697670810678048,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
374,False,"{'a': 0.4, 'e': 0.6259999999999997}",20,2,-98.9262145600555,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 2}",1
375,False,"{'a': 0.4, 'e': 0.6249999999999997}",25,11,-5.4181371995213965,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
376,False,"{'a': 0.4, 'e': 0.6239999999999997}",20,0,-31.793358566509887,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
377,False,"{'a': 0.4, 'e': 0.6229999999999997}",20,0,-8.483177512200347,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
378,False,"{'a': 0.4, 'e': 0.6219999999999997}",30,0,-178.87821836747602,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 4}",0
379,False,"{'a': 0.4, 'e': 0.6209999999999997}",30,7,-3.989350204126051,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
380,False,"{'a': 0.4, 'e': 0.6199999999999997}",25,0,-0.4052932893247543,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
381,False,"{'a': 0.4, 'e': 0.6189999999999997}",20,10,12.892568029831702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.4, 'e': 0.6179999999999997}",20,2,-56.849030791372364,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
383,False,"{'a': 0.4, 'e': 0.6169999999999997}",20,0,-75.00497850185913,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
384,False,"{'a': 0.4, 'e': 0.6159999999999997}",20,3,-28.34233102361304,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
385,False,"{'a': 0.4, 'e': 0.6149999999999997}",25,0,-15.633465596045527,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
386,False,"{'a': 0.4, 'e': 0.6139999999999997}",20,14,9.314865653260842,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.4, 'e': 0.6129999999999997}",20,15,8.414615150002462,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.4, 'e': 0.6119999999999997}",25,14,16.877331646716335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.4, 'e': 0.6109999999999997}",20,0,-12.700304284651018,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
390,False,"{'a': 0.4, 'e': 0.6099999999999997}",25,0,-12.53210450775612,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
391,False,"{'a': 0.4, 'e': 0.6089999999999997}",20,0,-66.55049054556316,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
392,False,"{'a': 0.4, 'e': 0.6079999999999997}",20,10,-80.19820510976967,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 1}",1
393,False,"{'a': 0.4, 'e': 0.6069999999999997}",20,4,-17.54008598167194,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
394,False,"{'a': 0.4, 'e': 0.6059999999999997}",20,0,6.187514058040497,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
395,False,"{'a': 0.4, 'e': 0.6049999999999996}",20,0,-24.125095663245517,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
396,False,"{'a': 0.4, 'e': 0.6039999999999996}",20,0,-53.03851443607259,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
397,False,"{'a': 0.4, 'e': 0.6029999999999996}",25,13,-2.9163152603504665,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
398,False,"{'a': 0.4, 'e': 0.6019999999999996}",25,8,-115.65889854485614,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 2}",1
399,False,"{'a': 0.4, 'e': 0.6009999999999996}",25,0,-107.37019478056826,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
400,False,"{'a': 0.4, 'e': 0.5999999999999996}",25,0,-44.904605797302565,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
401,False,"{'a': 0.4, 'e': 0.5989999999999996}",25,14,8.953565634917528,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
402,False,"{'a': 0.4, 'e': 0.5979999999999996}",20,2,-42.308768404231024,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
403,False,"{'a': 0.4, 'e': 0.5969999999999996}",30,14,-6.335483627439619,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
404,False,"{'a': 0.4, 'e': 0.5959999999999996}",25,13,-34.9260303733888,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
405,False,"{'a': 0.4, 'e': 0.5949999999999996}",20,10,-6.172022103072048,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
406,False,"{'a': 0.4, 'e': 0.5939999999999996}",20,0,-47.08023070564015,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
407,False,"{'a': 0.4, 'e': 0.5929999999999996}",35,15,-27.63821193084223,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
408,False,"{'a': 0.4, 'e': 0.5919999999999996}",25,4,-78.34408370671166,"{0: 12, 1: 2, 2: 5, 3: 2, 4: 0}",1
409,False,"{'a': 0.4, 'e': 0.5909999999999996}",25,1,-73.62213918461076,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 0}",1
410,False,"{'a': 0.4, 'e': 0.5899999999999996}",20,13,-14.850906034223296,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
411,False,"{'a': 0.4, 'e': 0.5889999999999996}",20,0,-50.02925982406416,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
412,False,"{'a': 0.4, 'e': 0.5879999999999996}",25,0,-32.708667120211075,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
413,False,"{'a': 0.4, 'e': 0.5869999999999996}",35,5,-46.96302502768948,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",1
414,False,"{'a': 0.4, 'e': 0.5859999999999996}",35,19,-42.69259131195219,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
415,False,"{'a': 0.4, 'e': 0.5849999999999996}",20,3,-30.41102949394836,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
416,False,"{'a': 0.4, 'e': 0.5839999999999996}",35,0,-74.92288549046849,"{0: 25, 1: 4, 2: 5, 3: 0, 4: 1}",0
417,False,"{'a': 0.4, 'e': 0.5829999999999996}",20,12,-3.83712929088714,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.4, 'e': 0.5819999999999996}",25,11,-49.10184200152373,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
419,False,"{'a': 0.4, 'e': 0.5809999999999996}",25,7,-42.12016110377991,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
420,False,"{'a': 0.4, 'e': 0.5799999999999996}",20,8,-57.77703443850426,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
421,False,"{'a': 0.4, 'e': 0.5789999999999996}",20,0,4.717462125202726,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
422,False,"{'a': 0.4, 'e': 0.5779999999999996}",25,20,7.994109248207243,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.4, 'e': 0.5769999999999996}",25,11,-7.613439996920382,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
424,False,"{'a': 0.4, 'e': 0.5759999999999996}",25,0,-42.86336969616792,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",0
425,False,"{'a': 0.4, 'e': 0.5749999999999996}",25,11,-5.865863811034976,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
426,False,"{'a': 0.4, 'e': 0.5739999999999996}",30,0,-111.3070086149253,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
427,False,"{'a': 0.4, 'e': 0.5729999999999996}",20,3,-60.39513493698162,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
428,False,"{'a': 0.4, 'e': 0.5719999999999996}",20,10,-2.4075582346431035,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
429,False,"{'a': 0.4, 'e': 0.5709999999999996}",20,7,-40.634220859704286,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 0}",1
430,False,"{'a': 0.4, 'e': 0.5699999999999996}",35,3,-96.83959939688435,"{0: 22, 1: 3, 2: 5, 3: 1, 4: 1}",1
431,False,"{'a': 0.4, 'e': 0.5689999999999996}",30,4,-58.64710537173558,"{0: 19, 1: 5, 2: 0, 3: 1, 4: 1}",1
432,False,"{'a': 0.4, 'e': 0.5679999999999996}",25,0,-94.40225601984284,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
433,False,"{'a': 0.4, 'e': 0.5669999999999996}",25,0,-45.18804717363992,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
434,False,"{'a': 0.4, 'e': 0.5659999999999996}",20,6,-6.691094965918541,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
435,False,"{'a': 0.4, 'e': 0.5649999999999996}",25,0,-44.862366849006634,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
436,False,"{'a': 0.4, 'e': 0.5639999999999996}",30,7,-39.31390643021007,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
437,False,"{'a': 0.4, 'e': 0.5629999999999996}",25,14,-10.505832780331014,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
438,False,"{'a': 0.4, 'e': 0.5619999999999996}",25,0,-139.33804844291137,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",1
439,False,"{'a': 0.4, 'e': 0.5609999999999996}",35,23,4.8742485861430795,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
440,False,"{'a': 0.4, 'e': 0.5599999999999996}",25,0,-69.10537727255672,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",1
441,False,"{'a': 0.4, 'e': 0.5589999999999996}",25,11,2.1381044928106876,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
442,False,"{'a': 0.4, 'e': 0.5579999999999996}",30,0,-177.3218531573715,"{0: 19, 1: 3, 2: 3, 3: 2, 4: 3}",0
443,False,"{'a': 0.4, 'e': 0.5569999999999996}",20,6,-31.899370215645842,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
444,False,"{'a': 0.4, 'e': 0.5559999999999996}",20,4,0.23401353854816254,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
445,False,"{'a': 0.4, 'e': 0.5549999999999996}",30,0,-84.17063995812828,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
446,False,"{'a': 0.4, 'e': 0.5539999999999996}",20,0,-9.76065573368405,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
447,False,"{'a': 0.4, 'e': 0.5529999999999996}",20,6,0.05745502752583587,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
448,False,"{'a': 0.4, 'e': 0.5519999999999996}",25,15,-51.31939920676062,"{0: 5, 1: 0, 2: 4, 3: 1, 4: 0}",1
449,False,"{'a': 0.4, 'e': 0.5509999999999996}",25,15,4.22875072796902,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.4, 'e': 0.5499999999999996}",25,0,-75.61056659144751,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
451,False,"{'a': 0.4, 'e': 0.5489999999999996}",20,5,-25.98810251983447,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
452,False,"{'a': 0.4, 'e': 0.5479999999999996}",25,0,-61.637187769240214,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
453,False,"{'a': 0.4, 'e': 0.5469999999999996}",20,0,-17.981990556021003,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
454,False,"{'a': 0.4, 'e': 0.5459999999999996}",20,0,-31.655609364087248,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
455,False,"{'a': 0.4, 'e': 0.5449999999999996}",20,0,-60.17163988987721,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
456,False,"{'a': 0.4, 'e': 0.5439999999999996}",25,3,-4.598929505495653,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
457,False,"{'a': 0.4, 'e': 0.5429999999999996}",20,12,-4.177474129550261,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.4, 'e': 0.5419999999999996}",25,1,-48.525245021636216,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 1}",1
459,False,"{'a': 0.4, 'e': 0.5409999999999996}",30,0,-12.19463794820199,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",1
460,False,"{'a': 0.4, 'e': 0.5399999999999996}",20,9,13.283867893744999,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.4, 'e': 0.5389999999999996}",20,0,-43.0585728614709,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
462,False,"{'a': 0.4, 'e': 0.5379999999999996}",25,0,-11.783225388856398,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
463,False,"{'a': 0.4, 'e': 0.5369999999999996}",20,0,-38.113214391918824,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
464,False,"{'a': 0.4, 'e': 0.5359999999999996}",30,17,-20.241231027107908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
465,False,"{'a': 0.4, 'e': 0.5349999999999996}",20,14,0.6639909603707366,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.4, 'e': 0.5339999999999996}",20,4,-43.1493053653255,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
467,False,"{'a': 0.4, 'e': 0.5329999999999996}",25,0,-56.216238942988525,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
468,False,"{'a': 0.4, 'e': 0.5319999999999996}",20,14,9.226900875673214,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.4, 'e': 0.5309999999999996}",35,26,13.826103601162067,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.4, 'e': 0.5299999999999996}",20,0,-17.8149310754458,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
471,False,"{'a': 0.4, 'e': 0.5289999999999996}",20,14,-16.487472971722635,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
472,False,"{'a': 0.4, 'e': 0.5279999999999996}",35,0,-128.85511812150264,"{0: 23, 1: 5, 2: 4, 3: 1, 4: 2}",0
473,False,"{'a': 0.4, 'e': 0.5269999999999996}",35,0,-89.26983584232838,"{0: 23, 1: 4, 2: 6, 3: 2, 4: 0}",0
474,False,"{'a': 0.4, 'e': 0.5259999999999996}",25,0,-56.319476912205154,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
475,False,"{'a': 0.4, 'e': 0.5249999999999996}",25,0,-23.057564559779053,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
476,False,"{'a': 0.4, 'e': 0.5239999999999996}",20,6,-20.174032320450834,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
477,False,"{'a': 0.4, 'e': 0.5229999999999996}",30,16,-69.14477233521593,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
478,False,"{'a': 0.4, 'e': 0.5219999999999996}",20,0,-13.480448644306149,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
479,False,"{'a': 0.4, 'e': 0.5209999999999996}",25,7,-28.24333445870461,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
480,False,"{'a': 0.4, 'e': 0.5199999999999996}",30,1,-41.552082714124936,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 1}",1
481,False,"{'a': 0.4, 'e': 0.5189999999999996}",20,8,-57.81760943313662,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
482,False,"{'a': 0.4, 'e': 0.5179999999999996}",20,15,-31.185018855603573,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
483,False,"{'a': 0.4, 'e': 0.5169999999999996}",35,18,-61.50366916062603,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
484,False,"{'a': 0.4, 'e': 0.5159999999999996}",25,0,-27.504789443183967,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
485,False,"{'a': 0.4, 'e': 0.5149999999999996}",25,0,-45.282360654412024,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
486,False,"{'a': 0.4, 'e': 0.5139999999999996}",25,12,-4.106107578303089,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
487,False,"{'a': 0.4, 'e': 0.5129999999999996}",25,11,-9.875973844849735,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
488,False,"{'a': 0.4, 'e': 0.5119999999999996}",25,0,-8.764103739907085,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
489,False,"{'a': 0.4, 'e': 0.5109999999999996}",20,10,13.216976974209853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.4, 'e': 0.5099999999999996}",25,0,-52.581496897025026,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
491,False,"{'a': 0.4, 'e': 0.5089999999999996}",20,0,-68.4095074541544,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
492,False,"{'a': 0.4, 'e': 0.5079999999999996}",25,1,23.43883016001191,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.4, 'e': 0.5069999999999996}",25,5,-41.72608456696237,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
494,False,"{'a': 0.4, 'e': 0.5059999999999996}",25,0,-25.989046462571892,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
495,False,"{'a': 0.4, 'e': 0.5049999999999996}",25,14,18.81359068681083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.4, 'e': 0.5039999999999996}",20,0,-29.303388396315583,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
497,False,"{'a': 0.4, 'e': 0.5029999999999996}",30,14,12.325749040986672,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.4, 'e': 0.5019999999999996}",30,21,4.93530365112149,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.4, 'e': 0.5009999999999996}",35,17,-39.48790711725451,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
500,False,"{'a': 0.4, 'e': 0.49999999999999956}",20,0,-48.77492815844646,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
501,False,"{'a': 0.4, 'e': 0.49899999999999956}",20,2,5.752328910340252,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
502,False,"{'a': 0.4, 'e': 0.49799999999999955}",30,18,2.022998672979833,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.4, 'e': 0.49699999999999955}",25,4,-2.4257657079164145,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
504,False,"{'a': 0.4, 'e': 0.49599999999999955}",30,14,19.558799349183257,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.4, 'e': 0.49499999999999955}",20,6,23.1637060793614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.4, 'e': 0.49399999999999955}",20,14,-2.0365600340394123,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.4, 'e': 0.49299999999999955}",30,6,10.54336836092424,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
508,False,"{'a': 0.4, 'e': 0.49199999999999955}",30,7,-32.039640097294885,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
509,False,"{'a': 0.4, 'e': 0.49099999999999955}",25,18,12.462192832407936,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.4, 'e': 0.48999999999999955}",20,0,-17.248545431669616,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
511,False,"{'a': 0.4, 'e': 0.48899999999999955}",30,15,-32.25005901011696,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
512,False,"{'a': 0.4, 'e': 0.48799999999999955}",20,2,-92.97264160304329,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 2}",1
513,False,"{'a': 0.4, 'e': 0.48699999999999954}",25,0,-87.45242184624573,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
514,False,"{'a': 0.4, 'e': 0.48599999999999954}",20,15,0.5256995602535086,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.4, 'e': 0.48499999999999954}",20,12,-15.65844130504125,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
516,False,"{'a': 0.4, 'e': 0.48399999999999954}",30,11,-69.64805882470904,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 1}",1
517,False,"{'a': 0.4, 'e': 0.48299999999999954}",35,24,4.651563223269919,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
518,False,"{'a': 0.4, 'e': 0.48199999999999954}",20,5,20.42893651309457,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.4, 'e': 0.48099999999999954}",20,10,-19.558876735829628,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
520,False,"{'a': 0.4, 'e': 0.47999999999999954}",30,22,12.241066609352396,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.4, 'e': 0.47899999999999954}",25,16,5.675252468300848,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.4, 'e': 0.47799999999999954}",30,8,-16.370715078647468,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
523,False,"{'a': 0.4, 'e': 0.47699999999999954}",25,6,-78.58566423619232,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 1}",1
524,False,"{'a': 0.4, 'e': 0.47599999999999953}",20,0,-39.728327447248404,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
525,False,"{'a': 0.4, 'e': 0.47499999999999953}",20,0,-32.41485076544093,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
526,False,"{'a': 0.4, 'e': 0.47399999999999953}",35,19,-0.5437866582698705,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
527,False,"{'a': 0.4, 'e': 0.47299999999999953}",20,0,-19.191617548892445,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
528,False,"{'a': 0.4, 'e': 0.47199999999999953}",20,0,-78.17528323990076,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
529,False,"{'a': 0.4, 'e': 0.47099999999999953}",25,12,-37.126641320496944,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
530,False,"{'a': 0.4, 'e': 0.46999999999999953}",20,10,1.517434956208259,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
531,False,"{'a': 0.4, 'e': 0.46899999999999953}",20,12,-37.56206419775565,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
532,False,"{'a': 0.4, 'e': 0.4679999999999995}",30,0,-41.07706709312486,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",1
533,False,"{'a': 0.4, 'e': 0.4669999999999995}",20,6,5.535781424579505,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
534,False,"{'a': 0.4, 'e': 0.4659999999999995}",25,0,-26.133345077862813,"{0: 20, 1: 3, 2: 0, 3: 2, 4: 0}",0
535,False,"{'a': 0.4, 'e': 0.4649999999999995}",25,7,-9.97057175000513,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
536,False,"{'a': 0.4, 'e': 0.4639999999999995}",25,0,-37.67021938629912,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
537,False,"{'a': 0.4, 'e': 0.4629999999999995}",25,16,-13.890998082888753,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
538,False,"{'a': 0.4, 'e': 0.4619999999999995}",25,1,-10.333564697674845,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 0}",1
539,False,"{'a': 0.4, 'e': 0.4609999999999995}",20,6,-9.587929927708803,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
540,False,"{'a': 0.4, 'e': 0.4599999999999995}",30,10,-22.956697176628023,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",1
541,False,"{'a': 0.4, 'e': 0.4589999999999995}",20,0,-63.75180558270008,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
542,False,"{'a': 0.4, 'e': 0.4579999999999995}",20,8,9.050364629646083,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
543,False,"{'a': 0.4, 'e': 0.4569999999999995}",25,11,-28.668640871281553,"{0: 11, 1: 1, 2: 0, 3: 2, 4: 0}",1
544,False,"{'a': 0.4, 'e': 0.4559999999999995}",25,0,0.6007374711109854,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
545,False,"{'a': 0.4, 'e': 0.4549999999999995}",20,0,-76.65521084605855,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
546,False,"{'a': 0.4, 'e': 0.4539999999999995}",20,4,-61.95480543266089,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
547,False,"{'a': 0.4, 'e': 0.4529999999999995}",20,0,-33.62559444869852,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
548,False,"{'a': 0.4, 'e': 0.4519999999999995}",20,11,-46.91044703959764,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
549,False,"{'a': 0.4, 'e': 0.4509999999999995}",20,4,-11.50681137039637,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
550,False,"{'a': 0.4, 'e': 0.4499999999999995}",25,19,-0.9786777032267024,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.4, 'e': 0.4489999999999995}",20,3,-31.8248526956085,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
552,False,"{'a': 0.4, 'e': 0.4479999999999995}",25,6,20.431640062294,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
553,False,"{'a': 0.4, 'e': 0.4469999999999995}",20,0,-72.19929430832491,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
554,False,"{'a': 0.4, 'e': 0.4459999999999995}",20,0,-56.99240223742569,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
